id,name,legacy_firestore_id,quantity,cost_price,unit_price
9edc198b-05d7-4596-a627-4f3905ded22d,Baby Secret Super Whitening and amino,dXgM1PYFUjIR0qQLpVzb,12.00,5000.00,8000.00
852e2f6a-a24d-4bc2-8216-fff1b7350350,zaron lotion,dn3zW5bC8prIy42z3Lfe,7.00,13000.00,16000.00
54e5ced2-a49e-4f82-b355-006a0446f3c6,Bismid exclusive Mega Blast,dqMjidPTKFUmy3kPNpEr,3.00,25000.00,40000.00
121cd186-957f-4ce2-a965-eebf006295c7,fair and white gold 2,dxlrkOvacamnW61atC7J,2.00,17500.00,22000.00
87ff3f0c-575d-45d6-a71e-d2d02d720cde,teens glow baby lotion,e3Dm5F7fRKTPG2voZ77H,3.00,4000.00,6000.00
9ffc0951-0625-48d6-9775-2bf9c338eaf7,storm kids,eHfTPUotZvtcnD1u7unL,8.00,1800.00,2500.00
ab5ce128-54ed-41e1-8eb5-87c825a98256,Avanti Perfume 50ml,eHmqUSvc9KJKxZjwwxHB,11.00,2200.00,4000.00
067a24bf-c683-48ea-9437-5a5961f7d363,55H+ Paris,eIrvkta74GKYkhRZoGlG,2.00,22000.00,25000.00
b49e3d96-1c17-4220-8411-bda22ff0c5a3,Soft 7 Turmeric With Honey Soap,eih8JBO1r6lAFsU4XzbK,3.00,2500.00,3500.00
fb825f2e-c6c1-43c1-a3da-1b6d21b17868,peau de lune lotion,f2pwHtDShcSKNP9fTtJP,8.00,9000.00,18000.00
f9b2c067-6d88-480a-bba4-e0b2d757f24a,advance purity lotion,fHNvo1C2YkYDq4to2CyU,5.00,10000.00,15000.00
e84ab708-b99b-4528-8fd1-f4a405818cfb,victoria secret mist,fJ1644gcGMf8c08TBSUx,8.00,3300.00,4500.00
d8f9b587-c483-40ea-b0ea-672bd9fc3859,boots Glycerin And Rose Water 200ml,fh0L7xL5BRCmOpvqMffv,7.00,7800.00,9000.00
6a6946f4-f692-543d-8918-7e1799cb9dd6,Laura mercie powder,bus_1768722675912/inventory/WWxCYdVMl6FcDLqSWrBd,6.00,3500.00,8000.00
d2e1cbe9-f47d-5669-95c0-8765446a5a1c,fair  and white exclusive,bus_1768722675912/inventory/X2dJHwCNWXaLx91mGUPZ,2.00,18500.00,0.00
9812cc2c-05d2-4f33-ae66-48f2fca2349e,Jergens Lotion,fmwyubREPWgJblDK9V92,4.00,16000.00,20000.00
2f9a9494-1681-4b92-8e92-6dad6f43ad8e,Total Glow,fneBq6AvDkxMKENJ1laR,4.00,7000.00,13000.00
292e09ca-1925-47a5-8f0b-f00eaa13bb4e,Qei+ Privilege,g61Jdm9XPj8h8lFYr8Zu,0.00,28000.00,35000.00
fa6ab108-79d4-5880-9eab-6737f837325b,ISHQ SHUYUk Perfum,bus_1768722675912/inventory/XFmWpnwPtBWCp78HrfUb,0.00,35000.00,45000.00
02783740-3481-403e-9f67-87158feae33b,Niu Skin Lotion,g9BC59z5vUeuAZwh0h0w,11.00,5500.00,8000.00
d53785f6-9712-4be4-9821-bc296175ccbf,Paris Fair And White,gZJzKYDbyksmyGU96fxT,0.00,5500.00,6000.00
96666096-b23e-4479-a30b-f93696604a41,Glow Essentials Lotion,gjikYX0JripuKv51Ztwo,2.00,15000.00,16590.00
f50fc0ab-2d45-4cad-91e6-ae2fe448a1f6,Hit the spot face cleansing 6,gk8TjRzd5rTwN71kjIS3,3.00,4000.00,8000.00
ac8e5781-7eec-42d9-9916-7e5eccf3669c,maxitoner small,gu1iiXln6a6NMvueiTmX,11.00,4250.00,5500.00
09e2ca24-1cad-4a6c-ab7c-78d3d386b3ab,Skeen Point Lotion,hdMO4B7V22VViXW1f9QF,11.00,10000.00,14000.00
dce5d27a-e94d-4892-9722-a14186c081aa,Macca root hip enlargement,hgkLkjDUQHItLbbG2AFE,4.00,8000.00,15000.00
3c2107e7-a660-47cc-ba44-1f6d3b0b08ec,Body Butter wash 1000ml,hkXKu1vD16L9aogZ6uuR,15.00,9000.00,13000.00
aca7ae8d-e11f-4546-96b9-48acf7aac337,Sadoer Collagen 300g lotion,hmktlH3ZwPBXYYzKSEbF,5.00,4000.00,8000.00
4d740a41-dc27-4475-940e-7b91124647a3,Vaseline Even Tone,hogH58VB0VOJRLfm489v,3.00,4500.00,5500.00
4802da2e-bac6-4c98-b6b6-6a9f53775231,Chandi Whitening Cream,hpzU7NwQTSqUo8e53TCo,21.00,2500.00,3500.00
91a1d5a0-7d73-4714-a613-fde7faa23c5a,onlee u perfume,iMyqb4We3LqDIzkV7vhR,4.00,4600.00,5500.00
a5142645-e5b4-4ad5-a0b0-55c05e8c3013,special oud perfum,iiY0fUpyGB7NBlaMQmG7,14.00,5000.00,8000.00
0f00e32f-4ae1-425a-8162-682c49b949a3,Tesori D'orienta can,CFFu7hBKGJT989Pepp66,18.00,2083.00,3500.00
32db5000-e799-59b6-a5c5-bd9bf7654bdb,Skin Glow Deep,bus_1768722675912/inventory/ZmV0XoTBBAoUvPVM5pZJ,5.00,6000.00,10000.00
452b7b84-ae1d-401f-ae9c-149f9b5f7b6c,PRICIOUS KID,iprVIJlBnnm5bqP917Nw,0.00,2500.00,3000.00
7e0d3db3-6959-4d37-a7dd-808fa348b93f,Gel Douche Peau De Lune Shower Scrub,ittEFq7EfzVw8LPFjUDy,8.00,11000.00,15000.00
d82015f1-f1ee-4ccd-b63e-fbb268ec6c50,Faster White,j09aeibh5YUy8PtrDSil,1.00,15000.00,20000.00
07876690-cd16-4cea-8e98-f2d5884626b4,5d Gluta Body Lotion,jAkhQjGZtycopjfSl15F,5.00,10000.00,20000.00
054f2b31-cd2f-40dc-8b42-f3a97d01b80d,Diamond Glow,jM8grkutFm5fX5OI9Dbj,9.00,13000.00,17000.00
5f55dad1-2d7b-4c10-966f-864e82130e2f,White Season Face cream,jOIKpssIfJmNWreXlOPU,32.00,5000.00,10000.00
7dcfa4bf-addb-4de5-9a66-86bf87818cb0,Florentina powder,jRETJHqTN3vwGZ5RlDbP,0.00,4000.00,5000.00
895f4635-d8c0-43d4-95ba-c13c866d661b,Palmer's Skin Therapy Oil,jdiMehvJVbm9cFENByG9,2.00,15000.00,20000.00
59c59d7d-307c-4202-8fe3-490b6f2fb752,Final Glow Half Cast,jhTVRFDPHxu6y96I3MHR,12.00,7000.00,12000.00
2d544747-4ca8-4467-9120-69e6c961f1ce,K Brothers Soap,juyfQcRh08BLt8JpYlxx,32.00,1340.00,1500.00
4c34ea64-a589-484b-8fc3-9ad79020ce53,Veet gold tumeric and vitamin c 200ml oil,jyBCn40hzaHkTMCBwv4k,5.00,4000.00,5000.00
ce637a47-756e-4476-bb32-f8a169d5d3bf,Simple Replenishing and hydratin Moisturizer,k2uvxgiuHG43apls3sOD,32.00,4700.00,7000.00
fbea5f7a-a64f-4e70-9c4b-7c326d6fa655,sugar 50ml,kZ3t49qHYSzcpRnROJUv,16.00,5000.00,7000.00
d3ff3d43-5f85-4c87-99f1-64a2234ed5ca,Cerave Soap,ka1WGvmpzVImtlARWfg0,86.00,2000.00,4000.00
5909dc30-a4a7-44b2-8484-3140140db713,IDOLE Soap,l4tPQ4QGOGtkBihH1IKG,7.00,1500.00,1600.00
8c302954-1c63-4417-9fee-57086f97795d,Rigs Roll On,lBHbkwGAdJSG3YWx9mZB,12.00,1500.00,1800.00
ab959fe7-e14c-4b2f-bda7-8c05f0ff4cd9,Choco Musk,lME7G04qgRGDdPMELQEb,15.00,3000.00,4000.00
82a3aded-8b02-4c9e-8377-e8f0ca739172,Body Treat 500ml,lmPSGJ9JugZW2PFeQWyE,5.00,6000.00,9000.00
dae909ca-ab46-4b13-8e9b-1dc7a00ca275,Skin Care Honey Bee Caviar,lzWyIHnC1v6hmfzc2XBR,4.00,7000.00,13000.00
1ae2fd24-30ba-452f-b5d1-3c3606f78db8,Sadoer Vitamin C Tumeric face cream,mBdpVyPs50etFQ9aR4sl,7.00,3000.00,8000.00
5a9abaef-e535-4185-af2a-e5aba4c7cb66,Simple Refreshing Face Wash,m5BghAEOi2O6p2dn15Za,28.00,6250.00,7000.00
46341572-adef-4428-9c92-c395519c570d,Nivea Blue Lotion,jemlhLoG1d6OOuh9BmJl,9.00,4200.00,5000.00
53e3bf39-23d8-4a4e-b329-a2e9f6dfb41e,mother's dreams lotion,mDK9iv09FJhRsuHAuJ8P,4.00,9000.00,11000.00
1aa55475-49b3-4b1b-aac7-60676de9da49,Loudas hair serum,mrL1t99MbId2GsnIrrQQ,6.00,2350.00,4000.00
57c837ac-7d63-452a-821a-82910a9d119c,Hayaati Al Maleky 100ml,nVWR0LeRHL6xt75VHPRh,7.00,21000.00,26000.00
69dd84a0-8ccb-4187-a704-8fe46667c316,children perfume,nb9lHSBsm8HJ7UTZgQvM,14.00,2500.00,3500.00
dcaf2086-eadb-4110-b08d-19af2d7b7f40,magic shaving powder,oC3PX1f9ypTwLYgsTqsN,5.00,13000.00,18000.00
4340a975-21e4-4915-9f78-b83d8b4ab8d0,Jhalak Hand And Foot Body Cream,oghH8bfb3LZ3WKluQ6vP,12.00,2500.00,4000.00
ad30034b-56e6-4ea2-93a2-f891eb7fa5cc,Axe SPRAY,ouAQN8Dx8sIh6Xebt2pu,16.00,2416.00,3500.00
611711bc-7986-440d-9869-a62a2988bc27,Medix 5.5 Junior Body Lotion,owTAp3PApOKcpPTV0r0G,3.00,4000.00,6000.00
5309d431-021c-4b60-ae7e-b64dee5c0980,tea tree facial wash,ox2YLf4Bzro1xdjSou2h,11.00,2500.00,4000.00
78006259-9849-4965-ad48-8307fed6f48a,club de nuit 50ml,pfXwPgAUExBDHotakxhU,27.00,4000.00,10000.00
fb60a64d-143e-427f-af01-a394688e2109,Hug Perfume,qHjOmHu63An2jfjF9Nfa,6.00,0.00,6000.00
671785dd-002f-510b-a986-bf57fc22d3a9,suspensor perfume,bus_1768722675912/inventory/cECmzQEPbqL6uhSwHabW,3.00,15000.00,20000.00
203620d1-3fd6-41af-a1de-a00111eac02d,Dr Comely Massage Oil,qg9gTJrtDBWTqy49FnIB,19.00,5000.00,7000.00
839c086d-97a4-4968-bf9d-45161c90a674,Ultra Set 450 Ml,qnrXn6OPxO8ERIvWCzlQ,19.00,3500.00,4000.00
e13905d1-3d58-4705-bac0-fec7520d9011,Gen Z Lotion,r9P9ZFCrqI9wciZrdLEL,6.00,13000.00,20000.00
d7c9c8b1-471e-46ab-9c51-066628eb00ca,Alpha Arbutin Collagen Soap,rbh2iSJmtQV0tE4c5Orx,1.00,2500.00,3500.00
3f2f4fc6-bf0b-426c-ac8c-deb64140d33c,listerine mouthwash small,rfhCZrRDhyDbyLjnGSvS,14.00,4000.00,5000.00
ffac5641-2feb-4006-acd8-3ac381dacf52,Pro Lab Lotion,s7ZK6TXV9v2O0QlcObxx,7.00,8000.00,13000.00
efacfc91-0a33-4a75-a339-e81a02ece3cd,levinia powder,sF8aM6ysHjTLTcViJMf5,10.00,1500.00,2500.00
b16a9de1-fa1a-43df-b82a-6c87e74fe6ee,Aventos,sJc35qA7Dx21z7dL4eDC,2.00,15000.00,22000.00
c2e685a4-3e7f-4fd5-a660-f845d5194181,Touch Oil,RFq2u4eLzxOrdbJlZrwy,111.00,888.00,1000.00
c1664cce-6c00-47ef-9986-11cd78700bf9,Kojie San Soap 3 in one,VfYc465P0g615vj9531k,15.00,5000.00,10000.00
65b6c03c-622b-47f1-9bb5-9c8ead85f854,probiotics  women,sNu4NFRuJa8mVhmuynW8,6.00,7000.00,15000.00
5fadb1d4-2076-48b0-887d-9f735cc7c6e5,Age Balance Body Lotion,sOmng0PIcgEFztUllxRe,23.00,2500.00,4000.00
30f07ec0-df09-426a-8ee7-bf81adfb142a,Topsy Lemon Fresh Lotion,skxDmD6noZxeXuWQXbb0,24.00,4150.00,4500.00
c09d7748-91ca-4c65-9246-237dac28db05,Pr Bedon Carrotte,te8f7dmZHIjuZHCFGI4g,4.00,23000.00,27000.00
efcc72d0-9f24-4e3d-b037-71008ed2f02d,Acwell Toner,tuDZiVw8WyA7n3Pxw5J3,11.00,10000.00,16000.00
f1bdd823-6584-406d-9e08-3da7c312854c,first class vaseline small size,tvD6bfcPrq1sFLompcnf,6.00,4583.00,5000.00
b8336576-eb5e-44a6-9c22-32fd1aaf1a91,Hayatti 30ml,u8xNWSCZEi5gl6HKgJNu,17.00,1500.00,2500.00
8e547323-bd10-46c0-95da-b80c769b96bf,Tiam Serum,uAI9vMj4E1ouyqMIifGO,2.00,10000.00,15000.00
74de7b93-1bd5-4b1d-b1e0-26d093d70400,Amlactin Small,uBhpEs6C33YXA54H542P,6.00,15000.00,20000.00
cdb44348-25e8-42ac-bef4-f90c35d79079,Asantee 4 In 1 and 3 in one soap,uBjbLmoMcTIc8mmJs3oS,14.00,1500.00,2000.00
1fbefbb2-bf51-4ca7-88d5-f2727ab1b47c,Nature's Magic Lait De Beaute Glutathione,uJqqFLqSZP1lirw1iRD9,21.00,3000.00,4000.00
c80b5890-0758-4f7e-84ea-8ac9daa7467c,Pearl Gold Niacinamide Soap,uLrkjtZDVClcnKJJGdSu,3.00,1500.00,2500.00
2c7b0280-7736-4ad0-adcc-64c0e0b02c7c,aventos 50ml,uRUJJMM9ANRUGSIntvtG,0.00,4000.00,8000.00
ecc93c71-b67d-4800-85e8-6f350625e235,Almond Herbal White Lotion With Lotion,uU7S4jlKt4uQGGjtjHDy,10.00,3000.00,4500.00
8c5bf260-04cc-4bd0-9f1c-08a6c4da3993,Eau Perfume,uZAy5ogq5Y4MZN7H1Nc2,37.00,3000.00,0.00
deb78060-80fe-425a-9a55-fda624604ec8,Simple White Soap,uZmXKOS8beEBMjj69JqA,28.00,1700.00,3000.00
ae11d77b-be0e-4df5-933e-7d1c272aaab1,Beauty Wipes,uiV3qNrFywaI9PxzzA1U,15.00,500.00,1000.00
7ae1b9a0-680d-46e3-a1dd-06de3dd7fe64,Van May,uxNkKvPstlWeYmPD2eZn,6.00,10000.00,15000.00
6ecb404d-8ad0-4fff-bc7c-4adb065dbbd6,New Musk Men,v9kBvKUEKgG6vsRvCtvW,10.00,9000.00,12000.00
1e9d93d0-e22a-48fb-abe7-0c74cad701f3,dancer perfume,vav5IxyJqHLflG6N6DEn,0.00,8000.00,10000.00
9a8807b2-ab8d-4fdc-9b9e-1c25966cdb8d,Vaseline City Joy 2colors,vv5lPD7FSZ2tr5yyFy6U,2.00,5420.00,6500.00
330e10b6-6e1c-4709-ac23-7fcfb7e0924e,smart world 30ml,vxfoSs86m1Bqw9r8GAvf,19.00,3500.00,4500.00
6449ba9d-6f38-4880-8c92-53b750952211,club de nuit 100ml,vHPGd7MUHmQWpNwDHvJ9,1.00,41000.00,50000.00
58a47d81-718f-4edd-a49a-d73291c0997d,Cosmo Roll On,sl8gLn8AL0F3wwuO1X5V,50.00,2500.00,3000.00
053518d7-33e7-4afa-ad11-641d10b1259b,fair lady lotion,v4DiKUY3o6d6DtnE6NF5,15.00,8000.00,10000.00
af712bb2-3e3c-4a70-8358-3fd42551b596,munjul addictive ambergris,k6w8BzhXgnlKfg4e4OkF,5.00,36500.00,43000.00
3d893e0c-0786-4ae1-977b-25c53cdac371,Bio Cos face cream,wJAQrgjPwNrZpQTfCpMR,25.00,6000.00,10000.00
0a4f51a7-502e-40e9-a80b-9a108159f383,Young & Fresh Wash,wVAPj9O3VwFnukvg9ta4,3.00,6000.00,9000.00
5882ff46-ecfb-49b3-9422-d160989d48c9,Biocis Beauty Cream,wdimQMjU9MngFHa0B1AD,1.00,1500.00,5000.00
a6b6aebc-ddfc-454c-aad6-1e7e98e01a95,Qaed Al Frusan,wjBKcaILaXfgtjXN8E3z,6.00,19000.00,25000.00
b6fe00f6-a708-412c-b391-9b8a701f5535,Yara Spray,wqaSwrxVng16tKZPswAq,2.00,2800.00,3500.00
14463803-982f-4501-ada5-cad2be31126f,F&w so white maxitone,wyXXHCNb7BHoq257uyPS,2.00,16000.00,22000.00
db87aeaa-9a36-4501-a7fc-ab08ec97b5fa,Eos Shea Butter Soap,x8x7MDWmYSBIzLLcJv5J,10.00,1700.00,3500.00
2f8c947f-feed-4d1e-9ffe-39336b57c2d0,DOVE ROLL ON,x9f63tSg4vpNzhjmbOp7,21.00,1500.00,2000.00
c9f4f8cf-6142-46b7-8216-c6e681c8c17d,Fair And White So White,xEDkgzpwZrDadtK0qOA0,15.00,15500.00,20000.00
7473ada0-a0ca-4d6e-84c2-8beff3c7f6e4,Fakhar Lattafa 100ml,xFYmxjDsUCKDODLvisEL,2.00,22000.00,27000.00
241949a3-5919-4e75-a126-6cb037c2e2b8,tea tree scrub,xUboF0excFbO5ug7zuIY,10.00,3000.00,4000.00
64e1aef5-fe0f-4b12-b3a9-720533c766fc,Saam Face Cream,xlgA48MtuvPGdEpBE4ke,3.00,9000.00,15000.00
fe38ab7a-c922-4dce-990b-d853d0db76e6,Asantee Perfume,xxDGlvgK5iCqzF0rBUas,3.00,3200.00,5000.00
e33c6196-498f-4899-8923-9c6254cc711a,visible difference,y8R6BOmNrQZMA5AiNAwT,5.00,5000.00,7000.00
35d63d0a-df79-4627-9f91-3e512015367e,neutrogena body oil,yIj4nSGicjjfi9J95ip9,0.00,20000.00,25000.00
9615f77f-b51b-416b-b9e7-d7c1dd627fbe,Kuu Spa Salt Hya And Vit C,yTZuCJQwh8ieakU0CObA,0.00,3000.00,4500.00
3f41ee38-5819-40e7-9de7-6902595e5e57,Nivea Nourishing Cocoa,yq0dArMgA1vi0tQHi1sN,3.00,4000.00,4500.00
f86b969e-2d8f-4241-b22d-deba3062e273,Pr Bedon Paris Supreme,ytHCviiF6lCiFOoBmfGL,0.00,27000.00,31000.00
8244c286-e519-4c78-8992-9b107974fdcc,Medix 5.5 Junior Body Wash,z1aLxzC2sEDKa2LLWvp2,7.00,4000.00,6000.00
7f4d1214-115f-4519-820b-21bb4e0f8dea,Benek's Fashion Cream,z6yXNsJejOvAF9VqaJQL,8.00,1500.00,1800.00
b3394e0d-71f6-484f-8171-dc4c3ffe6553,Glow Theory Body Lotion,z9LXNRpICrAQOU1T1R4n,4.00,10000.00,13000.00
597845cd-8fcc-4083-bf22-6618c4ed2395,vanilla essence spray,zLQwHEBxfanPD346JS9q,7.00,3000.00,3000.00
b3fd5b28-82c5-4d66-84e8-89abbb5d888d,K Brothers body wash,zLdDEWhDpn3bANJ4co6e,11.00,5000.00,9000.00
b3d21d7d-c121-40c7-91af-d325890eaeb6,recovery oil,YeDodxwPEDe1PFNwSweU,7.00,3000.00,6000.00
3346a541-23a7-436a-8a09-55b0dc65d1c2,Soft 7 wash,zi2PelUB90GCjSCPuDFf,0.00,6000.00,10000.00
1f1a82de-91fa-42c9-aadc-53040ee7ee1d,Medix 5.5 Lotion,zl3vqg3B6KvaS2SrrVJH,27.00,13000.00,20000.00
8480141d-9827-54de-a690-7444a0c6d144,Gluta whiting wash,bus_1768722675912/inventory/iDAuLdnSozrHSGN77n4R,1.00,10000.00,15000.00
c045666d-3c1f-4370-9ac3-cd0b4eb39510,Vanilla Crush,zXF5g1Nu9XSZfcWT7Fog,12.00,1600.00,2000.00
dd8f5233-a5b7-4bb0-9d6c-a00dc4d89c74,Dove Soap Glowing Wash,xEDJrJ4ILfEv6GAQ5FxK,16.00,5500.00,9000.00
9144deb7-adcc-5a60-88c5-f112eb7c055e,pure white gold,bus_1768722675912/inventory/pOOJofwXErAykhqyuuF7,2.00,5000.00,6000.00
d083d7ba-76ec-5a31-add1-6fbee843b772,loudas hair serum small,bus_1768722675912/inventory/p9dPJox2hLa7Dtxja9PL,1.00,1200.00,2000.00
39a84ce9-156a-431b-92f2-eb31c7fa1225,Fair Child soap,EHH9EX4pl8af5o9hyQzZ,45.00,1000.00,1500.00
ccff7716-0c16-5113-8775-ba3afe3796c8,whitening skin 90000mg,bus_1768722675912/inventory/qRL5FUrk7GkJHfvhdyVr,2.00,5000.00,8000.00
8969ce38-09b2-56d5-a0b7-dfa9f8f11bd8,glutathione 9000mg,bus_1768722675912/inventory/qeFw02MSjofVVEfbyzIM,1.00,5000.00,15000.00
6504f709-a7b0-4cfb-a5d9-de57d9083b48,Miss Queen Gold face cream,2Cw7L6XLC57AuUn03V4i,40.00,4800.00,7000.00
88907e8f-07b0-5451-80c0-03e2c20a5566,maahir,bus_1768722675912/inventory/tSQhLdQGyKHBeH8XcTdA,1.00,30000.00,40000.00
02565f43-3776-4ef7-b875-6a4f6a4e78ef,Doobai Body Spray,R2QXfm7GoZSWRP0h1KrS,8.00,3000.00,3500.00
be66ea92-bd2f-5aa9-b8a6-d70480ebf00a,sos lotion,bus_1768722675912/inventory/vStm9rt9xkyduI6tyoHF,0.00,4500.00,7000.00
1f2150b8-6038-4d35-b2ff-265819259553,Terrapin Trading Soap,05HDy7oszJfjs0b73g0M,23.00,1700.00,0.00
3e81e872-70a8-4b75-b353-3213b8caceb5,Unique Glow Face Cream,07YvrLbbZq6sKKUPjmvt,0.00,2500.00,0.00
1d9ae3ac-da9e-4dfe-8e62-cbce86104f95,ushas pallate,0878fNjjec5GNk3DDMoM,6.00,0.00,8000.00
9fcaba69-c245-4b6e-9c1b-4afbdab7dd99,Face Facts soaps,0DQ1F3McBxp5WabJ5t7q,71.00,1700.00,3000.00
79bc4ab8-3a8b-4b7d-9642-c31d29a7fb00,Elegance Gold Make Up,0c5RxiZYS1aFjZix5RK5,2.00,0.00,3000.00
b2b64214-28f0-4148-a6a0-f0b324834e6c,Longrich Snake Oil,0jnXgz42IqJutF9Za0AS,9.00,2500.00,0.00
85e3d2e7-5084-458d-a149-5603feda2eb1,Collagen Gluta,0qs7iOGKWwiGGPRKB4cU,2.00,0.00,15000.00
b41788a7-e1c9-48ac-a9c2-299e4ca482c7,Shine N Jam 454g,0s5pjMHnxfxXRZfjGLZt,0.00,0.00,8000.00
9c6e2da1-1fc9-4eba-a179-8b9c764d8273,Intense Oud,0wBjzQp84tAF8tAp49ss,3.00,0.00,20000.00
3c59c5be-b603-47fd-a384-c8891c6eb7d4,Omni Gold Soap,0yGUxRpZoxDlzqvzipVt,1.00,0.00,3000.00
1f29adef-317b-4559-b67b-4dcff7398c30,classic lip oil,1p8ZQ1rYRaoEXIVnAN5d,47.00,0.00,2000.00
7a1ec8a6-e8ed-4f1e-9eb3-dcb7a7b59367,zaron brown skin powder,1M7TJuIg5hskhRQg0lyX,4.00,11000.00,0.00
5caff9dd-3f21-42d6-8e4a-3b840671a6e9,Mousuf 50ml,0E1byxjhsxaOw07mBJmT,25.00,3000.00,5000.00
e1815615-12a6-4146-882f-dd286c2e7672,CLOUD 9 PARIS LOTION,1X75z8U36AniJFpfAC6s,5.00,0.00,18000.00
6f68ac19-d948-47d5-81bf-53c56a089a72,Dr Round Almond Oil,1covdF8N2gfWyhn274Xx,29.00,0.00,4000.00
7a92373b-71a6-44be-a35f-f427374e8f55,Skin Whitening And Toning Soap,1fJ4G0rcgaTYmQtKmOJB,0.00,1700.00,2000.00
91d50401-f455-4ca0-8195-8cf83ffc232a,Cider Cool Soap,1fnurrJm7IGdAkVZASZ8,3.00,1700.00,0.00
748c3d81-a2bd-4802-bf8a-b3f821706a03,Pure Skin Toner oriflame,1kzIJEpYUh24RDIRo7v3,1.00,0.00,9970.00
00561e70-c45a-43d1-88e4-ffd52df4ccac,liquid brum,1n5qCkmSvhOdiTZXgoGQ,1.00,0.00,55000.00
ca719da7-d575-477c-a9cd-4534f6d00a3c,oud nuclear ,1xT3NQw6T52MmCyqmP6v,1.00,0.00,25000.00
6b1cbf68-5663-4954-829b-b23045300556,Avis Paris lotion,0IxSHLJOQHlXIjP8w9hE,7.00,5000.00,10000.00
e28a7d9f-ed96-4020-ad48-ebfb9c61eb86,Dax hair cream,2Ra9L7Bei31wUqVwuClv,4.00,0.00,18000.00
384c9be9-eeea-4517-a375-3ff9f57d3337,aveeno oil,2WKNM8XuouLpw7wKz2TL,0.00,0.00,25000.00
790c7313-aa78-429e-b268-3ca51c774768,John son oil,2eOxHoPb48lC6UYkUblf,0.00,0.00,7000.00
92e7a9ba-24e0-4143-8b2e-7f4fb7f8387b,spoonch,2iHOC6WyX4jTgQ1MjaAW,0.00,0.00,3500.00
4f54d3a7-3aa9-4774-8a5a-ff6a980ee421,Dr Davey lotion,2jifGV0tbWKs4HjcFwMr,0.00,0.00,6000.00
80ce9fd7-d8bc-418b-8bf9-968e95897961,Papaya Hair Wax,2syEd5uNlqUDpcR5WTCK,5.00,0.00,1500.00
70cff140-4f2e-4133-b7d4-b5b865cdfb84,Dear Body Cherry Blossom,2yID81MzHhBd4tCqHoq7,0.00,0.00,0.00
79d380b4-8aee-4e03-ba18-596dc4f744a4,White Light Face Cream,483UepdHS9QUwxHmmKiX,19.00,0.00,4500.00
4d50782a-98f8-4ad1-ac73-cc27fa175f57,olive hair moyonise,373AZlwip7P25AaHl0mQ,6.00,0.00,3000.00
f4ad0884-322f-4df8-a152-d478d1f77df5,Glow Half Cast Lotion,4DTVy30kxYvuo1odAISj,4.00,0.00,13000.00
d9ef802d-56a1-48b7-970c-193f990972b4,Glam Gal,3Alv12VzufF4eJpuYYTL,1.00,0.00,6000.00
1704b7ea-19c7-4e1b-9950-f26cbeb623fc,yizimei,3GujyxNigIVwNovgy3KV,13.00,4000.00,0.00
5764b487-8ca5-44f2-92e2-f9d3a5bb8522,fair and white scrub wash,2j1tajYEISsXA7Q6sr4f,10.00,10000.00,14500.00
010623fb-ffb9-47d0-8d34-ebd18abece38,Sadoer Collagen Firming Series 120ml,3JLopPIXVVKpkHhsaaYj,2.00,4000.00,0.00
0ec0218b-e5df-4edf-90c4-eb01e2e834f4,212,3MLw8ePJoV0Su1y0IkXD,1.00,0.00,12000.00
84659c0f-487c-424e-a452-4c3c717f3f22,zaon lip oil ,3NM8G6VVI3d5gvsWAU13,5.00,0.00,4000.00
89a3e2e7-91d0-4399-90aa-cbc9fb14304d,Juliet & Eve,3ceeqSIQgQBvGnSqyhmx,0.00,0.00,23000.00
872d61bd-e81e-45a4-b831-28479bfabaf1,E 45 Soap 2 In 1,3rE0D1Af6oGXH2BeezyJ,0.00,1700.00,0.00
408532a1-ee67-4a73-9264-66d1e4f3ae04,Turmeric Face Serum,3ru0MheKh2v72rNsNs3N,11.00,2000.00,0.00
8481496e-37f8-4d59-8fb7-7526d90327f1,Bismid super bleaching bath,4038ZatecP66dEFq12Rk,0.00,0.00,15000.00
b67743f1-b22a-4684-83ae-931077395b04,Lavida Face Cream,4AwlmOzbNXoufnwedg7q,16.00,0.00,8000.00
947eea3b-e40d-4802-a3cd-fa5dc17de67e,Jumiso Serum,4DhF87TfUFBcWwkYy3rR,6.00,0.00,22000.00
c867850a-6c26-4292-9fcf-738b27d1c9f9,flower soap,4IFnYe5klXzt75wmfKW5,0.00,0.00,3000.00
d8133135-a7e2-4c86-9c83-b8144f259381,Bloom Gluta Berry,4IOlvxv5SuQxXgZcIsh7,1.00,0.00,8000.00
07c3a521-a7d1-456c-a1bd-32bb017b4470,eco gel 710ml,4Mr1aeWvCa65BsJN5srx,5.00,0.00,9000.00
99bc16d3-dd01-444b-938d-ebbc030da65f,Timeless Serum,4R2l6KXJiaDTWs3w3COR,0.00,0.00,18000.00
ca5640b1-d47e-4b4d-b157-707896f3b3f1,african shea nut pretty b,4RxIaSVtm9uBufz01stH,1.00,6000.00,0.00
cee7dfd9-35ea-40f6-bfa4-fac5f3a1a79e,Lait Snapchat Serum,4WdUGbJ7TcEDEMhvsBaM,0.00,0.00,20000.00
b2720449-e99b-41b1-8cc6-ece8715cfe26,classic make up lip gloss,4dbihhVFMCCgLwPnxWFE,32.00,0.00,1500.00
f0abdad5-472e-4963-8a43-ea79736da92a,Activator Darmaglow,4pQZkw7zSHuyfCCKRQca,0.00,0.00,10000.00
